age,income,employment_years,debt_to_income_ratio,credit_score,loan_amount,loan_term,loan_purpose,has_mortgage,has_credit_card,previous_defaults,credit_inquiries,default_prob,default,payment_to_income
43,24108.25999662318,4,0.27506815367277365,574,8546.26770546952,84,other,0,0,0,0,0.08054708214210954,0,0.050642202575658934
57,70573.6229126487,5,0.06546530433091152,632,23497.287384178213,36,other,1,1,2,1,0.02404002429533042,0,0.1109823869713173
40,55585.45013171808,4,0.16685933146806295,315,19384.33107014927,72,other,0,1,1,0,0.053059085075278956,0,0.058121717776310124
42,22795.84105804161,3,0.28176101101418993,632,35096.91311998637,120,home,1,0,0,0,0.10293737006535647,0,0.15396191362549158
46,15328.988640476708,4,0.25698925727383803,642,20814.14588710459,84,car,0,1,0,0,0.14908390735371965,0,0.1939755767443144
27,56812.51463806819,4,0.10224621215613952,608,38469.75106633089,48,medical,1,0,0,0,0.16068455971339765,0,0.16928378945821906
57,43247.51170223397,1,0.04967584199046958,476,27387.147288081193,24,business,0,1,1,2,0.14564268488885668,0,0.3166326363080271
42,11868.403501593117,5,0.43872137693411123,704,34113.21553375961,84,education,0,1,2,2,0.3198415546260843,0,0.41061264088035493
56,10000.0,6,0.32114537686895894,459,21022.656933593546,96,other,1,1,0,0,0.3085080375407593,0,0.2627832116699193
32,10000.0,2,0.17288839580067009,484,41846.248310464376,36,car,0,1,5,0,0.2845422381909152,0,1.3948749436821457
58,25694.48976036633,6,0.3089799588820581,623,17054.641338910853,84,medical,1,1,0,0,0.12176370853867745,0,0.094821004692151
47,20278.2113276511,7,0.12396787908431672,771,8809.538286380617,12,car,1,1,2,2,0.0,0,0.43443369555815053
45,68609.84898664757,0,0.17761880830290605,645,12737.462552279245,96,other,0,1,1,0,0.052763575846587724,0,0.023206330323577398
42,31541.363597139603,4,0.2534032348605529,679,23396.304477638856,84,business,0,1,0,1,0.04696656777979541,0,0.10596654138930035
37,83635.98877449201,10,0.21017268088674115,582,25219.6523692004,72,business,0,1,0,0,0.1744783107567053,0,0.05025677888737633
52,10966.88736207057,5,0.1120432816660051,582,23805.933958443522,36,medical,0,0,0,2,0.1923687127698427,0,0.7235700575284263
41,68744.38441577398,1,0.4249086013778696,738,40512.48531099742,48,medical,1,1,0,0,0.0,0,0.14733016251179598
20,12978.943868640627,2,0.10960341673392791,773,24209.616821537147,96,other,0,0,0,1,0.11773939182705362,1,0.2331624308819126
28,47934.75343647224,5,0.3714707140010423,761,25971.655997616297,12,other,1,1,0,0,0.13468261320554784,1,0.5418126544040003
38,10000.0,6,0.26663559411350213,711,35955.43740515106,24,business,1,1,5,9,0.2866320273095513,0,1.797771870257553
43,27865.2396222678,4,0.20455391377269494,682,9525.282809326593,12,business,1,0,0,3,0.12831440266494773,0,0.3418338739751839
39,10000.0,5,0.2139653570552615,506,31617.77179403921,48,home,0,1,0,0,0.14300098036662218,0,0.7904442948509802
52,16862.753167756393,4,0.25805876859405436,593,42537.86262458888,72,medical,1,1,3,1,0.34785143764646226,0,0.4204321619509359
20,34212.76140259631,3,0.1707767731007404,578,31533.14136634047,60,medical,1,0,0,1,0.04269603521640235,0,0.18433555242896887
41,13082.509295414444,4,0.14378307752969785,657,25783.79743547363,72,business,1,0,0,0,0.0,0,0.3284767069942145
21,10000.0,2,0.20316038642781245,727,32906.287276096366,24,education,1,1,0,0,0.017376268461319913,0,1.6453143638048182
47,51334.50767727069,4,0.3451121119492425,616,7532.106711745724,60,home,0,1,4,1,0.3330983634427963,0,0.029345198980375943
39,19861.475107700026,6,0.10142183320177621,400,20644.097788248575,12,education,1,1,0,3,0.25222098925939573,0,1.0394040561592093
44,13499.78924697299,3,0.2256952374592589,776,11508.540045587879,72,business,0,1,0,1,0.0,0,0.14208295940827864
31,22968.888863947475,4,0.12050832914103231,560,26679.087516249336,48,home,0,1,5,2,0.2956844711603073,0,0.2903828704370358
52,307634.95313785516,5,0.13431992272015297,565,13332.491091566617,120,home,1,1,0,1,0.1613983867755887,0,0.004333867447627824
50,69807.92701006061,9,0.4532932462058099,714,33689.06371894399,36,business,0,1,0,1,0.14709654314178722,0,0.16086551180206593
45,70444.02263174923,7,0.3192744597067249,598,17889.77201254655,36,other,0,1,0,0,0.04812344932692131,0,0.08465242492878121
38,34048.672328355555,2,0.04878575071696615,652,11573.378062709744,120,car,0,1,0,0,0.17215520809800208,0,0.033990688245049416
45,26016.475062470876,10,0.23538103015910772,683,13735.913449225056,48,car,0,1,2,0,0.06858594535833877,0,0.13199245301527512
32,10000.0,8,0.0489372937172648,664,11423.195701642479,84,medical,0,1,0,0,0.2353437457095619,1,0.163188510023464
48,11170.365951654887,5,0.26705006312116164,624,21641.033755508484,24,business,1,1,0,1,0.018861525545615432,0,0.968680607652893
56,13621.784433504763,6,0.03651193491831906,662,29979.941204131224,12,other,1,1,0,1,0.13887436454164506,0,2.2008820760950516
50,10000.0,3,0.028858177860701554,850,15954.720303563157,12,business,0,1,0,2,0.0,0,1.5954720303563157
32,10000.0,4,0.21942923193162303,779,10620.572351577503,72,other,0,1,0,3,0.0,0,0.1770095391929584
43,10000.0,3,0.09020605967342067,746,21875.178061520288,48,education,0,0,0,0,0.1212174000431472,0,0.5468794515380071
27,21198.29778556322,6,0.3374432190933233,698,21636.715759412196,24,business,0,1,1,1,0.056242208840771135,0,0.5103408768544508
45,49949.4099327525,12,0.12169548524760883,819,17162.874419754182,84,car,0,1,0,0,0.0,0,0.04908644979235926
44,66620.95979303677,3,0.22689187651853165,746,14876.884425641138,96,other,1,1,3,5,0.05414748975072872,0,0.02791329574029206
21,33349.0465616571,4,0.20425994002257236,789,41766.72557217035,84,business,0,0,2,1,0.2525164738613254,0,0.17891591205485244
28,10000.0,4,0.07661572372304756,792,16379.044554800741,120,education,0,0,5,4,0.09448100141269235,0,0.1637904455480074
37,10000.0,4,0.29314148398150486,726,10715.55178073855,12,medical,0,0,1,2,0.21980046665933828,1,1.0715551780738548
36,10000.0,6,0.13517624673526502,712,21075.675102072484,72,other,0,1,0,0,0.02557702979955663,0,0.3512612517012081
27,10000.0,7,0.20122115456575004,626,28671.56708824335,96,home,0,0,0,3,0.0,0,0.35839458860304185
43,10000.0,3,0.16232852289227373,850,27732.93118128491,120,other,0,1,0,0,0.038317638157445086,0,0.2773293118128491
42,18774.43723487025,4,0.33272491506261237,652,9900.053230203801,96,medical,0,0,4,2,0.29947292279835913,0,0.06591444730375311
38,10000.0,6,0.3667409269393393,546,40494.849665217516,72,education,0,1,1,1,0.19867844965118167,0,0.6749141610869586
32,30914.354244195318,3,0.06524002730693589,694,24469.908105807266,96,business,1,0,1,2,0.08634321263292734,0,0.09894233885866263
50,17461.024369957548,2,0.0995202351961529,638,29302.1509455762,96,car,1,0,0,1,0.14539575789698447,0,0.2097682696382337
56,22259.979674659044,3,0.07591904731486686,556,82932.37331163605,12,other,0,1,4,5,0.30895818563301114,0,3.7256266413417705
35,68888.91458349512,6,0.03957200054357359,561,32191.067349066594,96,business,0,0,0,1,0.1607113973547754,0,0.058411189129076425
33,10000.0,2,0.09683410744657872,660,29320.072629017835,84,other,1,0,0,0,0.024066964123291637,0,0.41885818041454054
44,33480.03527752487,3,0.051511548989056126,666,19673.706347635365,96,home,0,1,0,1,0.03160823387898079,0,0.0734531273061498
36,21720.82532085986,4,0.2340267108584583,513,21968.847954723802,96,car,0,0,0,7,0.2923722411109458,0,0.12642733200856868
38,15780.238668473232,5,0.017227344116218086,615,12063.158865335456,72,medical,0,1,1,3,0.06513339664358883,0,0.127407862440805
47,53383.464362713115,4,0.08415133266093548,750,22977.925835900496,120,other,0,1,1,2,0.06503099650740347,0,0.04304315223863581
20,53051.27377310618,4,0.17374446284302192,394,49664.394276268504,36,education,1,0,0,0,0.31298368317634934,0,0.3120527918498687
53,10000.0,2,0.2015875256187012,625,27260.55593652587,12,medical,0,1,1,0,0.1718744811994158,1,2.7260555936525868
40,18358.34312089121,3,0.1573771436411021,653,67174.03516262097,120,home,1,0,0,2,0.12293186359666325,0,0.36590467189917075
35,29179.208080348864,6,0.10691373039392438,716,28706.338566478236,24,other,0,1,0,2,0.0,0,0.49189714963187964
39,16764.07112867054,3,0.1568779103662837,629,25337.555875157464,36,home,0,1,0,0,0.0,0,0.5038067360583677
39,39538.15097740314,5,0.13884355700512047,611,20557.596271315215,48,business,0,1,0,10,0.24101317866060704,0,0.12998582232047412
22,29178.634286382272,4,0.26066434125894516,711,59020.36283415757,96,business,1,1,0,2,0.12933402591809842,0,0.2528406669709285
54,137662.62718407653,6,0.1189759573750618,644,17460.880287790373,120,other,1,0,0,4,0.0036070408284550326,0,0.012683820325789975
40,10000.0,6,0.16439413241989198,826,15313.366912972588,36,business,0,0,2,0,0.18086051160826702,0,0.5104455637657529
44,19488.191757854584,7,0.17275237946793223,712,14173.710812389441,24,home,0,1,0,2,0.0,0,0.36364869015302104
49,10000.0,8,0.0651505013621714,731,68252.06578471186,24,car,0,1,0,2,0.018163413052608365,0,3.4126032892355926
29,40300.028512432145,2,0.16010216929160723,657,23711.359198402857,120,other,0,1,0,3,0.08301868857736566,0,0.058837077971515946
44,10000.0,1,0.24891588628977177,838,22972.610946923007,96,medical,1,0,0,2,0.22302032925474075,0,0.28715763683653756
37,31142.001271325968,3,0.12473646607407782,594,28573.259426381246,24,medical,1,1,3,2,0.24006753517443372,0,0.4587575984188612
48,11730.546947509705,2,0.126523454963217,535,19423.330306583826,96,education,0,0,3,2,0.24223962514550465,0,0.20697383499568228
18,10570.666512518672,3,0.027323067329850948,640,15035.432448203903,48,education,0,1,0,0,0.043585606900187646,1,0.3555932927785982
39,10000.0,5,0.09519823680069701,623,14678.087412978623,72,car,0,1,0,3,0.07594605407145553,0,0.24463479021631035
33,13834.54568789067,7,0.29595244134017956,636,14431.929930086922,60,business,0,1,5,0,0.1190173908504796,0,0.20863612373941764
44,65153.449636450874,5,0.07920900224849742,847,8094.973059595652,60,business,1,1,0,3,0.22744838145217572,0,0.02484894692380746
44,21478.5773804811,3,0.1665926844892556,570,22684.00835949745,84,car,1,0,0,3,0.07616900177416029,0,0.15087463966446202
32,41261.30512598457,5,0.11866638546066069,643,10103.431390162898,96,medical,0,1,2,0,0.023755009790759785,0,0.0306080701983182
32,116383.00773514369,6,0.0634573091992518,486,28989.2654903658,60,business,0,1,0,2,0.14572889414425413,0,0.04981700688873335
38,28674.27289222574,2,0.022840401220515727,839,33460.432806096935,48,medical,1,1,1,0,0.21584330687820094,0,0.29172869467222684
31,12596.829419954678,4,0.1868973652509289,417,16296.383948252338,24,home,0,0,0,2,0.2507270532272539,0,0.6468446703913123
48,35145.51226223872,4,0.13717276062933373,664,26063.943498466124,60,other,0,1,0,0,0.06811804047305237,0,0.14832017985106974
36,12780.85789593159,4,0.10828271075045531,515,31676.422849153223,96,education,0,1,0,0,0.07388042487194577,0,0.30980337066454355
18,13300.771455529655,3,0.13173074957202155,510,46738.73248953789,12,business,0,1,0,1,0.2688225233236103,1,3.5139865868537092
36,10000.0,5,0.007939942494581017,561,18125.33316500948,72,education,0,1,0,0,0.2669593449482801,0,0.3020888860834913
29,55617.73983247099,5,0.1704452030852259,539,10869.706018156305,24,car,0,0,0,4,0.08119236426814139,0,0.0977179767723167
23,14972.903667214781,2,0.08897782996887722,676,14005.037721752653,24,other,0,1,4,0,0.10178272593913967,0,0.46767941720010514
27,26425.857110821067,8,0.33533418843743173,522,9596.867995468945,96,home,0,0,0,2,0.13839034427057012,0,0.04539525414077839
41,10000.0,2,0.17044671195236344,754,27953.29370654212,72,business,0,1,0,2,0.03663030384424882,0,0.46588822844236866
53,34062.33916780976,3,0.10526738732226003,783,4400.053419480995,72,business,0,0,0,0,0.0609010322944214,0,0.02152941502247746
43,10281.061185725586,2,0.07837246449960526,815,13343.103704884143,72,medical,0,1,4,4,0.044362069508060264,0,0.2163055522486653
33,19116.19725137769,2,0.2513797804403873,496,22158.728514223967,120,education,0,1,0,2,0.1928544291178542,0,0.11591598591935957
44,52988.279747438835,4,0.4151255627190488,571,12848.612243837471,36,home,1,1,1,3,0.1456023535317992,0,0.08082675581014374
35,48569.90173777971,3,0.3039041590648525,601,14326.435045173634,24,other,0,0,0,0,0.11314565865796214,0,0.14748264390691498
33,21546.52710841471,6,0.13678213785917634,593,33341.806957853325,60,medical,1,1,0,0,0.15548607448944324,0,0.3094865988387718
28,10000.0,3,0.13994419108930667,730,12582.619563837734,72,other,0,1,0,2,0.1624580338265954,0,0.20971032606396223
22,439244.0982816101,3,0.18091298359834654,681,17524.576949068403,120,home,1,1,0,0,0.11755710959699237,0,0.0039897125579210335
36,126229.75404439555,6,0.08801927335356162,557,35044.63856976469,120,home,0,1,0,3,0.17885991791300715,0,0.027762581678990948
41,45373.10578398588,2,0.20561417942584018,621,18282.86739474516,24,car,0,1,0,1,0.4480109409714208,1,0.2014725141561499
39,10371.285100834577,3,0.038496497481839836,646,73271.80309560742,120,car,0,1,0,3,0.15686027621333448,0,0.7064872133320416
35,19661.3063441739,8,0.4015753273034209,632,38089.66932369761,120,medical,0,1,0,4,0.3329135269618615,0,0.19372908725866256
30,12792.055206677509,1,0.13429227772672778,576,39117.90419917141,72,medical,0,1,0,1,0.18795042658145894,0,0.5096640527675815
46,77952.57742899636,0,0.2216252546789714,539,11002.76067191448,12,other,0,1,0,0,0.10979449576346473,0,0.14114684895360158
26,28638.37529250596,2,0.0744986055491448,725,20972.54702790916,96,medical,0,1,0,0,0.20144231746438662,0,0.0915404017061908
47,10055.108991093688,8,0.2891535076418896,531,19108.432496489946,96,home,0,1,0,1,0.31308080602080585,0,0.23754631244444044
29,13756.199866819994,5,0.08909322264740784,720,17968.040990356323,96,business,1,0,0,1,0.12635943697259247,0,0.16327220784367297
32,67588.16296090439,5,0.04209932751193106,673,16850.02441613012,96,car,0,0,0,0,0.13882985350087743,1,0.03116304630493661
25,109108.4746715562,2,0.2323398788259608,564,20591.4076931734,60,other,1,1,3,0,0.17859630888928543,0,0.037744836512761615
34,101552.53842403766,4,0.45066332646859586,701,6627.746660200454,24,other,0,1,2,1,0.24400760558582704,0,0.0326321072966486
49,46959.08948034914,2,0.1808900057313274,578,13856.713735373449,120,other,0,1,0,1,0.18547134261256354,0,0.029508054540052432
45,17109.260253355187,6,0.03171383528605515,706,51094.14752446257,72,business,0,1,0,4,0.11338900598568605,0,0.49772410542455436
49,10000.0,7,0.14565133999032173,571,16850.418438791483,36,education,1,1,0,0,0.0,0,0.5616806146263827
45,29648.298713497566,3,0.220615771167001,660,15884.861777326681,12,car,1,1,0,8,0.3618243773747341,0,0.5357765020795275
28,21986.221510441617,5,0.10631273253380769,645,21321.81174618737,60,other,0,1,0,8,0.3412353946274366,1,0.1939561259860981
36,25336.0128732978,5,0.29880560139359086,588,22380.879031118933,48,education,0,1,0,0,0.14235079650371457,1,0.22084057920876185
32,23246.209071501973,4,0.40158177659070166,618,7142.333037590766,48,education,0,1,0,0,0.12175628853361034,0,0.07681180419162092
53,10000.0,3,0.16385111329859414,585,23635.24279370789,120,medical,0,0,0,0,0.13909107970642293,0,0.2363524279370789
28,38461.32834320449,3,0.12181656961950632,767,28972.36825065767,72,other,1,0,0,1,0.06814864771166754,0,0.12554761496243116
48,41448.887226202714,6,0.1511716154047451,579,29554.074229385893,96,home,0,1,4,0,0.2882769955906797,0,0.08912806895182071
48,43579.353868580416,8,0.20561480184770206,642,13776.510742030701,120,business,0,0,0,1,0.0,0,0.031612471317440084
58,56759.42515462531,3,0.11779415090193925,440,47601.74002435193,12,other,0,1,2,2,0.26938866479115126,0,0.8386578950486937
35,40297.7794097512,8,0.18265585311939941,581,44972.998517269996,84,education,0,1,0,1,0.0,0,0.15943097034128562
47,14617.439606626402,5,0.00617415531728976,713,43038.814682355456,84,other,0,1,0,0,0.0,0,0.42062100223709126
62,20520.16114007235,4,0.10438798726948802,697,32660.022451101067,120,medical,0,1,0,2,0.15913765647044747,0,0.1591606529215877
33,24127.917879181474,4,0.18020994164464868,693,18509.646469176656,12,home,1,0,0,0,0.10635717992572878,0,0.7671464467784646
24,24531.160587235227,3,0.09481255631052299,647,22073.79398412676,24,car,0,1,0,0,0.1661187959694219,0,0.44991336438466034
21,59767.52044238408,6,0.15291576162452183,675,44884.705518155875,72,education,1,1,0,0,0.0,0,0.12516470815009734
47,41926.306668792495,9,0.18587864447166313,794,7040.384621506382,48,other,0,1,3,0,0.0,0,0.041980710804815746
21,175842.40373736102,4,0.06200308551859627,557,15283.572621555257,60,medical,1,1,0,2,0.1889203951768198,0,0.017383261712439813
36,200079.28258106718,2,0.09569303967666071,772,27710.147428414002,60,other,1,0,0,0,0.0,0,0.027699167121100144
44,23852.625702718182,6,0.3654886786514837,561,19657.153985404126,12,other,0,1,5,3,0.09765889035163827,0,0.8241086004700962
41,10000.0,3,0.08952464272351067,680,18030.074674508447,12,other,0,0,1,5,0.14330881480086924,0,1.8030074674508447
44,75874.2365317959,3,0.07394817844529258,564,49665.168712074475,84,other,0,1,0,0,0.0,0,0.09351031952396226
42,12831.054713013786,2,0.2810591185442738,734,33448.347955639954,36,medical,0,1,0,2,0.06763370860756872,1,0.8689425435337298
52,10000.0,5,0.2213456153807076,521,35623.31835004947,60,medical,0,1,0,2,0.1445681448144719,0,0.7124663670009894
30,14787.754594497648,7,0.25657779858695534,549,14968.865235418158,96,car,1,1,0,0,0.19808417094285827,1,0.12653091735262414
33,14091.921278422216,2,0.25948530840958367,638,16689.028360079545,60,home,1,1,0,0,0.16871158802345254,0,0.23685951731271818
32,40630.317773495335,4,0.24519801861612933,571,26914.265643859784,120,business,0,1,1,6,0.4000750124996552,1,0.06624182905460059
48,10000.0,4,0.3402325331777186,578,27348.914679480025,48,business,1,1,0,2,0.06684250102189337,0,0.6837228669870006
49,10000.0,3,0.22173550936398875,638,55545.8127362251,84,education,1,1,0,2,0.0,0,0.7935116105175015
44,31043.92928878334,8,0.269378761775529,524,26516.60088730518,96,home,0,1,0,10,0.027878023761611748,0,0.10677047612367666
51,41066.33768291204,2,0.27858584588002855,662,50486.58360463103,84,education,0,0,0,0,0.16739057299560378,0,0.1756272775543112
28,41837.219665274104,5,0.024370154408528927,686,30495.483667535736,48,business,0,1,1,0,0.15501425053454224,0,0.1822269973454266
56,10026.267930816828,6,0.16647751232182156,492,19642.239479277865,96,car,0,0,0,0,0.24154032620910143,0,0.24488473197122157
55,10000.0,3,0.13686624953206117,674,14932.261906965157,48,other,0,1,0,0,0.23685001696085373,0,0.3733065476741289
47,13271.380667835265,2,0.05390240070564938,670,32923.638270696734,96,home,0,0,1,5,0.03508717962650418,0,0.31009997277912277
57,27997.563073619523,3,0.2260735095554201,693,18327.39682686923,96,home,0,0,0,2,0.07545846108788992,0,0.08182585739104054
23,97292.51802456105,1,0.15141151816678375,661,20811.213613011736,48,education,0,1,5,2,0.07661269879742688,0,0.05347588395172905
34,10000.0,9,0.15795952311102707,685,14580.779944978769,60,education,0,1,3,3,0.0,0,0.2916155988995754
32,17663.77556202028,3,0.16722816345946034,684,22067.97179861962,60,car,0,1,1,1,0.1634126511114009,0,0.24986698592422119
47,10000.0,3,0.18458263270531153,674,29638.26468461766,60,home,1,0,0,0,0.1801807219606446,0,0.5927652936923532
29,10000.0,10,0.15774098482875393,687,17992.049888297337,36,business,0,1,3,0,0.0791981438768882,0,0.5997349962765779
47,57928.029327572855,1,0.09672866473824228,804,15424.35464099416,24,business,1,1,2,1,0.015860263960306348,0,0.1331337766884157
53,37972.76892170989,4,0.05377656298415128,780,22775.847502842676,12,medical,1,1,2,3,0.07895416658745374,0,0.5997942249036575
46,34524.81141356386,6,0.21684777996666832,638,27828.700296591796,36,business,0,0,0,0,0.16012621671974778,0,0.26868310216324265
42,55327.527016669796,9,0.11021427662673107,587,21920.627833899365,120,other,1,1,0,2,0.12378099888557842,0,0.039619749907301716
30,13633.4430803508,2,0.05352984691221048,777,56752.28670968812,84,other,0,1,3,0,0.050020094039008325,0,0.594675129545253
31,14290.674686017923,10,0.013894270259425625,850,23163.547896135544,24,medical,0,1,0,1,0.13923397409813057,0,0.8104427679260969
52,195972.69489008287,4,0.1468824165943918,647,28519.500184137112,96,medical,1,1,0,0,0.12526322263326214,0,0.01819099096951563
47,17213.150691333132,4,0.30113379107978827,699,34257.90712856964,96,education,0,0,0,1,0.23944023912184914,0,0.2487771395173647
39,45941.86689302944,2,0.1334640327501828,617,26856.721621648583,84,business,0,1,0,0,0.19856233015724167,0,0.083511506537417
35,22167.478047738503,4,0.22403293075717692,703,13580.326083578319,72,medical,1,1,2,3,0.03853502331695853,0,0.10210397753511226
19,10000.0,10,0.04024119254974982,451,14572.359440900227,24,business,0,0,0,7,0.3967372532181717,1,0.7286179720450113
29,10000.0,4,0.10597971307784126,597,12679.250708629841,48,business,1,0,4,0,0.14074575051856042,0,0.31698126771574603
59,12345.115775419554,3,0.1454405834280928,722,11386.022660505605,12,business,1,1,0,1,0.11373289529960945,0,0.9223099132999947
27,63329.165452860776,3,0.11662786861862529,562,25250.46008921341,84,car,0,0,0,2,0.20649424965931434,0,0.05695967345185338
41,48450.195705308324,3,0.15108803964223164,705,40951.973378902774,24,medical,1,1,0,0,0.018629631191399224,0,0.422619277205685
50,54944.406616050845,8,0.23752463942443192,702,31539.028217396848,72,other,1,0,0,1,0.11231999309257916,0,0.09566951445361316
27,10000.0,9,0.16874761230524749,707,31327.987852654143,120,business,1,1,2,6,0.2774090552962858,1,0.31327987852654143
41,110843.26884675682,2,0.0631925757904221,599,13189.619792443194,60,education,0,1,2,1,0.217145647109967,0,0.023798684267744077
49,10000.0,2,0.0796251425736808,726,28185.269713689086,60,car,0,0,4,2,0.07302118214247844,0,0.5637053942737816
40,27250.42506458148,2,0.07960455954045534,834,28702.272622177312,48,medical,0,0,0,0,0.0,0,0.26331949459646103
68,21799.6176600217,3,0.27452946590631927,600,50908.39840117051,12,home,1,1,0,2,0.14734248995962781,0,2.3352885906128242
23,18511.106451990046,10,0.18315459913721957,583,26071.237772530767,48,medical,0,1,0,4,0.2254816825345817,0,0.3521026395713905
50,84001.68509639493,10,0.12029259241078527,632,52540.78123342723,120,car,0,0,3,0,0.202438336327718,1,0.06254729434669651
38,10882.262833814917,4,0.08029800480722574,677,23443.567951704834,120,education,0,1,0,3,0.1822138462477906,0,0.2154291649605966
47,10000.0,3,0.15840029817739537,546,27556.58198547314,84,car,0,1,0,1,0.20818528479113946,0,0.39366545693533056
44,22471.328488748102,1,0.1175354511188447,604,39436.31891438328,48,business,0,1,1,0,0.0,0,0.438740403511634
32,14767.340017629132,5,0.1431283733795827,795,24964.06843250063,120,other,0,1,0,0,0.0,0,0.16904918829456575
42,500000.0,4,0.2080160994005801,763,10329.874218924188,60,other,0,0,3,0,0.037302446191192315,0,0.004131949687569675
21,43325.968838250934,2,0.24290428514326062,550,13407.718327802135,24,car,1,1,2,1,0.36534615957188116,0,0.15473073871535614
46,14627.51209868794,5,0.1953004762119076,836,83475.30859156801,120,home,0,1,0,0,0.22373232071545623,0,0.5706733177069503
42,10000.0,7,0.25473177582205014,607,23155.370365269195,72,home,0,1,5,0,0.18435271524788355,0,0.38592283942115324
46,10000.0,2,0.0418012883060505,683,31174.357941254962,60,business,1,1,0,0,0.22410916896813626,0,0.6234871588250992
50,10000.0,3,0.18549131885444503,654,12930.67407114296,96,business,0,1,4,1,0.17171236055271055,0,0.16163342588928697
43,24709.468068032238,6,0.2651172249038875,741,26109.903610856818,24,home,0,1,0,2,0.1355542574698095,1,0.5283380350189809
41,91796.42675327689,3,0.12557474103524466,535,42834.225047101,60,other,1,1,0,5,0.20212153639617086,0,0.09332438431885244
31,67622.0331020065,3,0.0244492129864071,597,8654.205934294487,96,education,0,1,1,1,0.3447867724772319,0,0.015997385647292996
32,27697.427882771255,3,0.12079928977927379,558,24451.925363182665,48,other,1,1,0,2,0.21713850165004933,0,0.22070574086044104
51,15943.911868267056,5,0.23595690593777174,544,24353.964501484697,120,other,1,1,0,1,0.1478413652935576,0,0.15274773658248858
54,28819.63937352231,7,0.27917813351612575,575,25891.257010091987,84,car,0,1,0,1,0.4081262978880712,1,0.12834133534786332
37,13113.034342782152,9,0.0930502912161558,566,63475.141466472094,84,home,0,1,0,1,0.14844005394075255,0,0.6915163275954064
40,122806.34905536092,7,0.10842404088057843,714,19319.403190517267,120,business,1,1,3,1,0.16356906339374883,0,0.015731599660053493
30,18229.74388948085,4,0.2401609476932868,611,17404.702870461795,36,business,0,1,0,0,0.10830767167971338,0,0.3182473466802217
51,20204.53052693762,6,0.10078355869477991,624,20185.665801871688,36,education,1,1,0,8,0.11193975447400005,0,0.33302210404343424
46,10000.0,2,0.20285170125164034,466,71960.06225971409,84,medical,1,1,0,2,0.22436709984715475,0,1.028000889424487
59,18116.25994474625,11,0.09531374452820468,748,23844.146108167322,24,business,0,1,0,0,0.08078070397732526,1,0.6580868838516024
31,50842.308832137955,3,0.07740598872588682,478,29418.311791822944,36,education,0,1,1,3,0.24435753485677025,0,0.19287290754209627
36,10000.0,5,0.09234650486119303,659,6993.333330566863,72,home,0,1,0,0,0.0,0,0.1165555555094477
42,10397.073647714107,4,0.056435610486325595,782,23301.140813724523,120,medical,0,0,4,10,0.1434004435593488,0,0.22411249168026712
46,48664.788447527775,2,0.21786345859335068,803,20203.42243066568,48,home,0,1,4,3,0.12626043185587274,0,0.10378870984125298
37,10000.0,3,0.01794218989992099,511,23070.39128198427,60,education,0,1,0,0,0.17971475041766774,1,0.4614078256396854
31,63436.901109922605,7,0.09320801355775694,632,18752.05015842485,72,home,0,0,0,3,0.2069317584927783,0,0.04926693514954739
48,12937.121710691192,4,0.1904627471217668,727,11539.379391083055,36,car,0,1,1,0,0.0,0,0.2973195957373566
47,14934.53775185658,2,0.22733222536767472,609,19220.32576647122,24,education,0,1,0,2,0.13971977689161222,0,0.6434857939972682
30,10000.0,4,0.2627274414321615,758,46839.64691515049,48,medical,0,1,0,0,0.12737704648366438,0,1.1709911728787623
53,32146.0950011755,2,0.07464814142021527,446,23433.37209438991,72,business,0,0,0,2,0.4055733914963293,0,0.12149413530908917
51,257782.6288720465,3,0.28458060288236425,665,8970.716133178405,48,home,0,0,0,3,0.1595846172966656,1,0.008699884251734362
41,48122.120664909315,2,0.23306394731603175,694,12244.129012216474,96,education,1,0,0,4,0.2540896299622727,0,0.03180483539336438
40,10000.0,4,0.24036608197086362,535,25347.26612578741,120,home,1,1,1,1,0.06375472737921387,0,0.2534726612578741
45,68570.69840361668,4,0.4107637700227798,730,12953.563266190033,96,other,0,1,1,1,0.14875591534827598,0,0.023613517814022315
31,16047.6941900438,3,0.1691523510098595,547,24757.707592958894,84,education,0,1,2,0,0.24513768116939477,0,0.22039399109543015
40,87071.50716034255,7,0.19809762553624052,812,41153.374925953656,24,other,1,0,3,1,0.025517185162518802,0,0.23631941302089524
18,49349.178689724446,3,0.2164975726448033,617,27894.860929229875,24,education,1,1,0,1,0.22883080490362093,0,0.28262740809340137
48,10000.0,4,0.09904871547265534,634,13485.298758679468,60,other,1,1,2,3,0.057009547963935675,0,0.26970597517358935
24,10000.0,3,0.40621422842831817,546,23990.7525875938,48,medical,0,0,0,2,0.0641983275665135,0,0.599768814689845
55,56635.157173702704,3,0.1320596201608533,614,31922.076015393373,48,home,0,1,0,2,0.1912215817797488,0,0.1409110418705419
36,25633.548790592577,6,0.2065742998524423,579,15318.276257981004,48,home,0,0,0,0,0.31116135327236705,0,0.14939675718645284
37,10000.0,2,0.09150791707339402,680,12836.90286271823,84,education,0,1,2,1,0.22740337644932646,1,0.18338432661026044
33,11689.08155325008,5,0.02638134353502534,675,21063.10126531657,36,car,0,0,5,10,0.23996947088145495,0,0.6006488810195157
37,10000.0,3,0.22680164500263744,641,47817.85239109246,24,business,0,1,0,3,0.12523557789273626,0,2.390892619554623
